"","totaldiff","freq"
"1693","漫遊",0.000526805082119616
"1694","延後",0.000185931205453982
"1695","起飛時間",6.19770684846607e-05
"1696","車",0
"1697","接駁",0.000185931205453982
"1698","教學",0.000278896808180973
"1699","立山",0.00111558723272389
"1700","染匠",9.2965602726991e-05
"1701","挑選",3.09885342423303e-05
"1702","逆",0
"1703","湖必",3.09885342423303e-05
"1704","夜楓",3.09885342423303e-05
"1705","右衛",0.000123954136969321
"1706","金久",6.19770684846607e-05
"1707","門",0
"1708","沒住",6.19770684846607e-05
"1709","能辦",6.19770684846607e-05
"1710","會員卡",9.2965602726991e-05
"1711","誰知",6.19770684846607e-05
"1712","辦",0
"1713","急金澤",6.19770684846607e-05
"1714","錢包",0.000309885342423303
"1715","二六",6.19770684846607e-05
"1716","多店",3.09885342423303e-05
"1717","食事",6.19770684846607e-05
"1718","雜記",3.09885342423303e-05
"1719","兩日",0.000216919739696312
"1720","泡",0
"1721","芙",0
"1722","最強",3.09885342423303e-05
"1723","之心",9.2965602726991e-05
"1724","萬豪",9.2965602726991e-05
"1725","素食",0.000154942671211652
"1726","長輩",0.000433839479392625
"1727","假帶",3.09885342423303e-05
"1728","清明",6.19770684846607e-05
"1729","司機",3.09885342423303e-05
"1730","計程車",0.000216919739696312
"1731","好",0
"1732","單身",6.19770684846607e-05
"1733","聯絡人",3.09885342423303e-05
"1734","停止",9.2965602726991e-05
"1735","聖地",9.2965602726991e-05
"1736","徵求",6.19770684846607e-05
"1737","調查",6.19770684846607e-05
"1738","地區",0.000619770684846607
"1739","機",0
"1740","冬",0
"1741","童話世界",6.19770684846607e-05
"1742","東京灣",0.000123954136969321
"1743","穿越",3.09885342423303e-05
"1744","彩虹",6.19770684846607e-05
"1745","鳥",0
"1746","貴族",6.19770684846607e-05
"1747","琵琶湖",0.000278896808180973
"1748","賞鷹",3.09885342423303e-05
"1749","手提",0.000154942671211652
"1750","行李袋",3.09885342423303e-05
"1751","找",0
"1752","病患",3.09885342423303e-05
"1753","補充品",3.09885342423303e-05
"1754","營養",3.09885342423303e-05
"1755","癌末",3.09885342423303e-05
"1756","旅店",0.000123954136969321
"1757","設計",9.2965602726991e-05
"1758","千兩",6.19770684846607e-05
"1759","玉子",3.09885342423303e-05
"1760","河岸",0.000123954136969321
"1761","魚",0
"1762","燒魚",3.09885342423303e-05
"1763","築地",0.000619770684846607
"1764","鮪",0
"1765","間",0
"1766","攤位",3.09885342423303e-05
"1767","立木",3.09885342423303e-05
"1768","津",0
"1769","洲際",9.2965602726991e-05
"1770","橫濱",0.000836690424542919
"1771","巨型",3.09885342423303e-05
"1772","吸睛",3.09885342423303e-05
"1773","原宿",0.000371862410907964
"1774","熊大太",3.09885342423303e-05
"1775","八日遊",0.000123954136969321
"1776","霸縣",3.09885342423303e-05
"1777","廳",0
"1778","預報",0.000309885342423303
"1779","一人",0.00105361016423923
"1780","福岡市",3.09885342423303e-05
"1781","酷夏",0.000402850945150294
"1782","低成本",6.19770684846607e-05
"1783","完成",9.2965602726991e-05
"1784","致謝",3.09885342423303e-05
"1785","問卷",0.000123954136969321
"1786","禮券",6.19770684846607e-05
"1787","程",0
"1788","遊行",0.000805701890300589
"1789","四次",3.09885342423303e-05
"1790","一",0
"1791","旅釧路",9.2965602726991e-05
"1792","付",0
"1793","付是",3.09885342423303e-05
"1794","意思",6.19770684846607e-05
"1795","小人",3.09885342423303e-05
"1796","不小",3.09885342423303e-05
"1797","不短",3.09885342423303e-05
"1798","基本",3.09885342423303e-05
"1799","款",0
"1800","季",0
"1801","豐島",3.09885342423303e-05
"1802","瀨戶內海",9.2965602726991e-05
"1803","藝術",0.000154942671211652
"1804","大雨",9.2965602726991e-05
"1805","西表",9.2965602726991e-05
"1806","冒險",9.2965602726991e-05
"1807","島山",9.2965602726991e-05
"1808","陷阱",9.2965602726991e-05
"1809","豬",0
"1810","獵豬",3.09885342423303e-05
"1811","殺豬",3.09885342423303e-05
"1812","炭坑",3.09885342423303e-05
"1813","服務",0.000402850945150294
"1814","提供",0.000309885342423303
"1815","暑假",0.000340873876665634
"1816","二航廈",3.09885342423303e-05
"1817","夜遊",0.000216919739696312
"1818","船型",3.09885342423303e-05
"1819","金融",0.000123954136969321
"1820","現金",6.19770684846607e-05
"1821","晶片",6.19770684846607e-05
"1822","領",0
"1823","天日",6.19770684846607e-05
"1824","兒童座椅",6.19770684846607e-05
"1825","花火",0.000154942671211652
"1826","耶誕",3.09885342423303e-05
"1827","例行",3.09885342423303e-05
"1828","鳥越",3.09885342423303e-05
"1829","陽光",9.2965602726991e-05
"1830","中止",3.09885342423303e-05
"1831","樹冰",0.000123954136969321
"1832","姬路",0.000681747753331267
"1833","專櫃",3.09885342423303e-05
"1834","希爾頓",0.000185931205453982
"1835","好友",3.09885342423303e-05
"1836","機免",3.09885342423303e-05
"1837","三月底",0.000185931205453982
"1838","店家",0.000216919739696312
"1839","青洞",6.19770684846607e-05
"1840","潛水",0.000154942671211652
"1841","車券",3.09885342423303e-05
"1842","取票",0.000216919739696312
"1843","超景",3.09885342423303e-05
"1844","踊子",3.09885342423303e-05
"1845","領取",9.2965602726991e-05
"1846","參考",3.09885342423303e-05
"1847","伏",0
"1848","見",0
"1849","啡",0
"1850","誤點",3.09885342423303e-05
"1851","中天",3.09885342423303e-05
"1852","片",0
"1853","果醬",3.09885342423303e-05
"1854","蜂蜜",3.09885342423303e-05
"1855","十天",0.000433839479392625
"1856","火車",0.000278896808180973
"1857","回來",0.000123954136969321
"1858","拿",0
"1859","留在",3.09885342423303e-05
"1860","帽子",3.09885342423303e-05
"1861","機會",6.19770684846607e-05
"1862","美術館",0.000495816547877285
"1863","整修",6.19770684846607e-05
"1864","八朔橘",3.09885342423303e-05
"1865","大福",3.09885342423303e-05
"1866","尾道",0.000247908273938643
"1867","昇",0
"1868","福亭",6.19770684846607e-05
"1869","鬼",0
"1870","聖",0
"1871","舞",0
"1872","護院",3.09885342423303e-05
"1873","灑福豆",3.09885342423303e-05
"1874","相撲",3.09885342423303e-05
"1875","場所",3.09885342423303e-05
"1876","公開",0.000123954136969321
"1877","四月",0.000681747753331267
"1878","所",0
"1879","御",0
"1880","蛤御門",3.09885342423303e-05
"1881","之鐘",9.2965602726991e-05
"1882","知恩",0.000216919739696312
"1883","社",0
"1884","除夜",0.000123954136969321
"1885","券去",3.09885342423303e-05
"1886","夜櫻",0.000340873876665634
"1887","亂舞",3.09885342423303e-05
"1888","離宮",3.09885342423303e-05
"1889","三大",0.000123954136969321
"1890","王代",3.09885342423303e-05
"1891","流鏑",3.09885342423303e-05
"1892","馬",0
"1893","葵",0
"1894","鴨",0
"1895","齋",0
"1896","堂",0
"1897","源氏物語",3.09885342423303e-05
"1898","鳳凰",6.19770684846607e-05
"1899","文化遺產",0.000154942671211652
"1900","那智",3.09885342423303e-05
"1901","和歌山",0.000526805082119616
"1902","捕鯨",3.09885342423303e-05
"1903","基地",3.09885342423303e-05
"1904","心",0
"1905","堀通訂",3.09885342423303e-05
"1906","橋長",3.09885342423303e-05
"1907","湯",0
"1908","雄琴",6.19770684846607e-05
"1909","花",0
"1910","街道",9.2965602726991e-05
"1911","小倉",0.000123954136969321
"1912","門司",6.19770684846607e-05
"1913","美金",3.09885342423303e-05
"1914","現鈔",3.09885342423303e-05
"1915","換",0
"1916","兩天",0.000340873876665634
"1917","範圍",0.000278896808180973
"1918","龍道",0.000526805082119616
"1919","號在",3.09885342423303e-05
"1920","雷鳥",0.000123954136969321
"1921","山亭",6.19770684846607e-05
"1922","山溪",6.19770684846607e-05
"1923","定",0
"1924","留翠",3.09885342423303e-05
"1925","寶亭",3.09885342423303e-05
"1926","圓夢",6.19770684846607e-05
"1927","巴費及",3.09885342423303e-05
"1928","客房",9.2965602726991e-05
"1929","鳥取",0.000278896808180973
"1930","高級",3.09885342423303e-05
"1931","嚐",0
"1932","搭機",9.2965602726991e-05
"1933","證明",3.09885342423303e-05
"1934","九日",6.19770684846607e-05
"1935","快",0
"1936","閃遊",6.19770684846607e-05
"1937","半之助",0.000123954136969321
"1938","金子",0.000123954136969321
"1939","炸天",3.09885342423303e-05
"1940","超人氣",0.000154942671211652
"1941","企鵝",6.19770684846607e-05
"1942","旭山",6.19770684846607e-05
"1943","老大",3.09885342423303e-05
"1944","動物園",0.000123954136969321
"1945","伊藤久",3.09885342423303e-05
"1946","宿湯",6.19770684846607e-05
"1947","設施",0.000557793616361946
"1948","黑川",0.000185931205453982
"1949","吉",0
"1950","發現",0.000123954136969321
"1951","澀谷",0.000154942671211652
"1952","換匯",6.19770684846607e-05
"1953","銀行",3.09885342423303e-05
"1954","線上",0.000154942671211652
"1955","成套",3.09885342423303e-05
"1956","扭蛋",9.2965602726991e-05
"1957","超級",0.000247908273938643
"1958","一次",6.19770684846607e-05
"1959","奉還",6.19770684846607e-05
"1960","開春",3.09885342423303e-05
"1961","匯市",3.09885342423303e-05
"1962","暴衝",3.09885342423303e-05
"1963","波站",6.19770684846607e-05
"1964","海難",6.19770684846607e-05
"1965","從南",3.09885342423303e-05
"1966","推車",0.000309885342423303
"1967","十字",6.19770684846607e-05
"1968","赤",0
"1969","病院",3.09885342423303e-05
"1970","九天",0.000185931205453982
"1971","八夜",0.000123954136969321
"1972","最終",0.000123954136969321
"1973","百貨",0.000309885342423303
"1974","直通",9.2965602726991e-05
"1975","二一",3.09885342423303e-05
"1976","平安",0.000154942671211652
"1977","划算",0.000185931205453982
"1978","這樣",0.000433839479392625
"1979","宮崎",3.09885342423303e-05
"1980","奈及",3.09885342423303e-05
"1981","跑",0
"1982","小時",0.000743724821815928
"1983","超賣",0.000402850945150294
"1984","滯留",0.000278896808180973
"1985","賣鹿",3.09885342423303e-05
"1986","攤販",6.19770684846607e-05
"1987","時刻表",0.000123954136969321
"1988","加購",0.000123954136969321
"1989","高松",0.000216919739696312
"1990","華航",0.000402850945150294
"1991","增班",0.000185931205453982
"1992","瀨戶",9.2965602726991e-05
"1993","祖孫",6.19770684846607e-05
"1994","太",0
"1995","難訂",6.19770684846607e-05
"1996","成行",3.09885342423303e-05
"1997","倉促",3.09885342423303e-05
"1998","台日",0.000154942671211652
"1999","附屬",3.09885342423303e-05
"2000","棒球賽",3.09885342423303e-05
"2001","小路",0.000154942671211652
"2002","淹見",3.09885342423303e-05
"2003","燒",0
"2004","訊息",0.000123954136969321
"2005","尾聲",3.09885342423303e-05
"2006","決定",9.2965602726991e-05
"2007","特攻",0.000154942671211652
"2008","假",0
"2009","臨時",0.000216919739696312
"2010","飲料",9.2965602726991e-05
"2011","夏天",3.09885342423303e-05
"2012","滑雪場",9.2965602726991e-05
"2013","四國",0.000743724821815928
"2014","季節",6.19770684846607e-05
"2015","票卷",0.000278896808180973
"2016","超值",0.000247908273938643
"2017","小孩",0.000743724821815928
"2018","接受",3.09885342423303e-05
"2019","七日",0.000495816547877285
"2020","三日",0.000836690424542919
"2021","公分",3.09885342423303e-05
"2022","以上",0.000185931205453982
"2023","寺廟",9.2965602726991e-05
"2024","京阪奈有",3.09885342423303e-05
"2025","達摩",3.09885342423303e-05
"2026","賣",0
"2027","道央",6.19770684846607e-05
"2028","手機",0.000433839479392625
"2029","吉田",3.09885342423303e-05
"2030","初立春",3.09885342423303e-05
"2031","屋台",6.19770684846607e-05
"2032","大雷店",3.09885342423303e-05
"2033","都",0
"2034","父親",6.19770684846607e-05
"2035","跟團",0.000154942671211652
"2036","天夜京阪",0.000123954136969321
"2037","七",0
"2038","得到",0.000309885342423303
"2039","原來",3.09885342423303e-05
"2040","排隊",0.000619770684846607
"2041","旅宿",9.2965602726991e-05
"2042","等級",6.19770684846607e-05
"2043","王冠",6.19770684846607e-05
"2044","全日空",0.000123954136969321
"2045","廣場",0.000247908273938643
"2046","山口",0.000185931205453982
"2047","好用",9.2965602726991e-05
"2048","進",0
"2049","搭配",0.000154942671211652
"2050","含有",3.09885342423303e-05
"2051","馬車",0.000154942671211652
"2052","商業廣告",0.000185931205453982
"2053","淀屋橋",0.000123954136969321
"2054","近期",0.000154942671211652
"2055","邂逅",3.09885342423303e-05
"2056","點心",3.09885342423303e-05
"2057","地圖",0.000371862410907964
"2058","哪區",3.09885342423303e-05
"2059","延誤",9.2965602726991e-05
"2060","明早",3.09885342423303e-05
"2061","我們",0.000154942671211652
"2062","做些",0.000154942671211652
"2063","廉價",0.000185931205453982
"2064","併",0
"2065","點數",0.000123954136969321
"2066","天龍",0.000123954136969321
"2067","秀",0
"2068","多早",3.09885342423303e-05
"2069","會開",6.19770684846607e-05
"2070","海炎",6.19770684846607e-05
"2071","琉球",0.000278896808180973
"2072","煙火",0.000123954136969321
"2073","長野縣",3.09885342423303e-05
"2074","飯山市",3.09885342423303e-05
"2075","名所",3.09885342423303e-05
"2076","昭和",9.2965602726991e-05
"2077","記念",9.2965602726991e-05
"2078","哪邊",0.000185931205453982
"2079","掃地",3.09885342423303e-05
"2080","機器人",6.19770684846607e-05
"2081","號取票",3.09885342423303e-05
"2082","女兒節",3.09885342423303e-05
"2083","名代",6.19770684846607e-05
"2084","豆餅",3.09885342423303e-05
"2085","果子",9.2965602726991e-05
"2086","預計",6.19770684846607e-05
"2087","手遊",3.09885342423303e-05
"2088","咖啡屋",3.09885342423303e-05
"2089","勇者",3.09885342423303e-05
"2090","鬥",0
"2091","惡龍",3.09885342423303e-05
"2092","搭樂桃",0.000123954136969321
"2093","小屋",9.2965602726991e-05
"2094","牡蠣",0.000123954136969321
"2095","松島",9.2965602726991e-05
"2096","久",0
"2097","過桃機",3.09885342423303e-05
"2098","法隆寺",9.2965602726991e-05
"2099","大小",0.000309885342423303
"2100","房型",0.000154942671211652
"2101","該訂",3.09885342423303e-05
"2102","出天夜",3.09885342423303e-05
"2103","花園",0.000309885342423303
"2104","花況",0.000433839479392625
"2105","市駛",3.09885342423303e-05
"2106","二二",3.09885342423303e-05
"2107","水道",3.09885342423303e-05
"2108","岡北",3.09885342423303e-05
"2109","岡崎",0.000185931205453982
"2110","烏龍",0.000154942671211652
"2111","疏",0
"2112","行上",3.09885342423303e-05
"2113","開車",0.000154942671211652
"2114","分店",0.000123954136969321
"2115","哪個",0.000278896808180973
"2116","退稅",0.000340873876665634
"2117","九一橋",6.19770684846607e-05
"2118","五晚",6.19770684846607e-05
"2119","日劇",0.000309885342423303
"2120","和尚",3.09885342423303e-05
"2121","星川",3.09885342423303e-05
"2122","朝",0
"2123","誤",0
"2124","成人",0.000185931205453982
"2125","甲子",0.000247908273938643
"2126","春季",9.2965602726991e-05
"2127","川越",0.000247908273938643
"2128","推岡本",3.09885342423303e-05
"2129","背包",0.000278896808180973
"2130","這個",6.19770684846607e-05
"2131","月份",0.000154942671211652
"2132","同期",3.09885342423303e-05
"2133","新高",3.09885342423303e-05
"2134","遊客",0.000123954136969321
"2135","數萬人",6.19770684846607e-05
"2136","大志",3.09885342423303e-05
"2137","加賀",9.2965602726991e-05
"2138","藏身",3.09885342423303e-05
"2139","野島",9.2965602726991e-05
"2140","大碗",3.09885342423303e-05
"2141","名物",0.000154942671211652
"2142","學生",6.19770684846607e-05
"2143","單人房",3.09885342423303e-05
"2144","衛浴",3.09885342423303e-05
"2145","獨立",6.19770684846607e-05
"2146","全家",0.000309885342423303
"2147","玉",0
"2148","能仁寺",3.09885342423303e-05
"2149","埼",0
"2150","朝聖",6.19770684846607e-05
"2151","加開",6.19770684846607e-05
"2152","專屬",9.2965602726991e-05
"2153","搭遊",3.09885342423303e-05
"2154","高手",3.09885342423303e-05
"2155","請進",3.09885342423303e-05
"2156","西佳",3.09885342423303e-05
"2157","湖湖",3.09885342423303e-05
"2158","舞家",3.09885342423303e-05
"2159","可賞",6.19770684846607e-05
"2160","積雪",3.09885342423303e-05
"2161","全國",0.000309885342423303
"2162","河津",0.000402850945150294
"2163","通票",0.000340873876665634
"2164","行下",3.09885342423303e-05
"2165","大起",9.2965602726991e-05
"2166","街",0
"2167","西鐵",0.000247908273938643
"2168","哈頓",9.2965602726991e-05
"2169","司",0
"2170","經濟艙",3.09885342423303e-05
"2171","小田保",3.09885342423303e-05
"2172","六顆",3.09885342423303e-05
"2173","必",0
"2174","肥美",3.09885342423303e-05
"2175","上桌",3.09885342423303e-05
"2176","口味",0.000154942671211652
"2177","宇都宮",0.000123954136969321
"2178","餃子館",3.09885342423303e-05
"2179","夢想",3.09885342423303e-05
"2180","九夜",0.000247908273938643
"2181","其他",0.000123954136969321
"2182","城南",0.000123954136969321
"2183","宮可",3.09885342423303e-05
"2184","大河",6.19770684846607e-05
"2185","市內",3.09885342423303e-05
"2186","加酒",6.19770684846607e-05
"2187","向",0
"2188","直接",9.2965602726991e-05
"2189","長榮",0.000433839479392625
"2190","假期",9.2965602726991e-05
"2191","本能寺",3.09885342423303e-05
"2192","京味",3.09885342423303e-05
"2193","人到",3.09885342423303e-05
"2194","忘",0
"2195","卻",0
"2196","冬段",3.09885342423303e-05
"2197","兼六園",9.2965602726991e-05
"2198","天王",0.000371862410907964
"2199","周圍",3.09885342423303e-05
"2200","素質",3.09885342423303e-05
"2201","提醒",0.000247908273938643
"2202","行日目",6.19770684846607e-05
"2203","城篇",3.09885342423303e-05
"2204","再開",3.09885342423303e-05
"2205","風太熱",3.09885342423303e-05
"2206","音響",3.09885342423303e-05
"2207","合羽橋",6.19770684846607e-05
"2208","道具",6.19770684846607e-05
"2209","拿錯",6.19770684846607e-05
"2210","誰",0
"2211","預定",0.000216919739696312
"2212","二三",3.09885342423303e-05
"2213","本堂",3.09885342423303e-05
"2214","來自",0.000123954136969321
"2215","嵐飯",6.19770684846607e-05
"2216","一下",0.000185931205453982
"2217","妥當",6.19770684846607e-05
"2218","幫看",3.09885342423303e-05
"2219","定番",3.09885342423303e-05
"2220","閃閃發光",3.09885342423303e-05
"2221","蘆之湖",6.19770684846607e-05
"2222","處理",0.000216919739696312
"2223","試問",3.09885342423303e-05
"2224","賞",0
"2225","平日",0.000154942671211652
"2226","回",0
"2227","早上",0.000185931205453982
"2228","板友",9.2965602726991e-05
"2229","草線",3.09885342423303e-05
"2230","天賞櫻",3.09885342423303e-05
"2231","兩個",6.19770684846607e-05
"2232","推文",0.000154942671211652
"2233","累犯",6.19770684846607e-05
"2234","鬧版",6.19770684846607e-05
"2235","取捨",9.2965602726991e-05
"2236","義大利",6.19770684846607e-05
"2237","滑板",3.09885342423303e-05
"2238","鞋",0
"2239","柳川市",3.09885342423303e-05
"2240","限速",3.09885342423303e-05
"2241","高速公路",9.2965602726991e-05
"2242","開",0
"2243","遵守",3.09885342423303e-05
"2244","早班",6.19770684846607e-05
"2245","江之島",0.000247908273938643
"2246","追景",3.09885342423303e-05
"2247","第二次",9.2965602726991e-05
"2248","戀愛",9.2965602726991e-05
"2249","一風堂",0.000123954136969321
"2250","宵夜",3.09885342423303e-05
"2251","竹林",3.09885342423303e-05
"2252","阪京奈",9.2965602726991e-05
"2253","靜岡",0.000402850945150294
"2254","如果",6.19770684846607e-05
"2255","泡湯",0.000340873876665634
"2256","純",0
"2257","越後湯澤",9.2965602726991e-05
"2258","可行性",0.000123954136969321
"2259","閃",0
"2260","日月",3.09885342423303e-05
"2261","特價",0.000216919739696312
"2262","下通",3.09885342423303e-05
"2263","值高",0.000185931205453982
"2264","村里",3.09885342423303e-05
"2265","秋季",6.19770684846607e-05
"2266","美山町北",3.09885342423303e-05
"2267","苗場",0.000154942671211652
"2268","三平",0.000123954136969321
"2269","巨蝦",3.09885342423303e-05
"2270","生魚片",6.19770684846607e-05
"2271","帝王",6.19770684846607e-05
"2272","新鮮",9.2965602726991e-05
"2273","二樓",3.09885342423303e-05
"2274","書店",0.000154942671211652
"2275","蔦",0
"2276","設定",6.19770684846607e-05
"2277","宮二城",3.09885342423303e-05
"2278","新景點",3.09885342423303e-05
"2279","過境",3.09885342423303e-05
"2280","櫃台",6.19770684846607e-05
"2281","下載",3.09885342423303e-05
"2282","描述",3.09885342423303e-05
"2283","檔",0
"2284","控訴",6.19770684846607e-05
"2285","漠視",6.19770684846607e-05
"2286","網友",0.000123954136969321
"2287","機位",9.2965602726991e-05
"2288","權益",6.19770684846607e-05
"2289","格蘭",6.19770684846607e-05
"2290","章月章",3.09885342423303e-05
"2291","花費",0.000309885342423303
"2292","出生年月",3.09885342423303e-05
"2293","輸入",6.19770684846607e-05
"2294","塞車",6.19770684846607e-05
"2295","一款",6.19770684846607e-05
"2296","染髮劑",3.09885342423303e-05
"2297","三選",6.19770684846607e-05
"2298","帶煙",3.09885342423303e-05
"2299","滿歲",6.19770684846607e-05
"2300","十川",6.19770684846607e-05
"2301","四萬",6.19770684846607e-05
"2302","宇和島",3.09885342423303e-05
"2303","訂房網",0.000278896808180973
"2304","徵",0
"2305","後續",6.19770684846607e-05
"2306","洽詢",3.09885342423303e-05
"2307","條款",6.19770684846607e-05
"2308","吟景訂",3.09885342423303e-05
"2309","樂天",0.000526805082119616
"2310","報到",6.19770684846607e-05
"2311","起新",0.000154942671211652
"2312","月台",9.2965602726991e-05
"2313","回聲",6.19770684846607e-05
"2314","站點",6.19770684846607e-05
"2315","經濟",0.000123954136969321
"2316","公告",0.000185931205453982
"2317","大哥大",3.09885342423303e-05
"2318","不可",0.000216919739696312
"2319","之泡",3.09885342423303e-05
"2320","漁港",3.09885342423303e-05
"2321","瀨",0
"2322","心齋",0.000247908273938643
"2323","橋西",3.09885342423303e-05
"2324","旅",0
"2325","縱貫",3.09885342423303e-05
"2326","先行",3.09885342423303e-05
"2327","侏",0
"2328","紀",0
"2329","儸",0
"2330","客",0
"2331","感",0
"2332","達成",3.09885342423303e-05
"2333","舉辦",3.09885342423303e-05
"2334","觀光局",6.19770684846607e-05
"2335","二四",3.09885342423303e-05
"2336","地主",6.19770684846607e-05
"2337","火山",0.000185931205453982
"2338","石燒",6.19770684846607e-05
"2339","滾滾",3.09885342423303e-05
"2340","五彩繽紛",3.09885342423303e-05
"2341","飴",0
"2342","滑板車",3.09885342423303e-05
"2343","相莊",3.09885342423303e-05
"2344","奧宿",3.09885342423303e-05
"2345","這間",6.19770684846607e-05
"2346","折價券",0.000216919739696312
"2347","卡因",3.09885342423303e-05
"2348","皮",0
"2349","相鐵大",3.09885342423303e-05
"2350","塚",0
"2351","選",0
"2352","鴨鍋",3.09885342423303e-05
"2353","汀",0
"2354","近音",3.09885342423303e-05
"2355","邸",0
"2356","浦",0
"2357","福山",3.09885342423303e-05
"2358","遠音",3.09885342423303e-05
"2359","幼兒",9.2965602726991e-05
"2360","卡除",3.09885342423303e-05
"2361","兒童",0.000123954136969321
"2362","地址",6.19770684846607e-05
"2363","更改",0.000309885342423303
"2364","登入",0.000216919739696312
"2365","電子郵件",3.09885342423303e-05
"2366","初體驗",0.000526805082119616
"2367","感動",6.19770684846607e-05
"2368","大雜燴",3.09885342423303e-05
"2369","川端",3.09885342423303e-05
"2370","中洲",6.19770684846607e-05
"2371","購物中心",9.2965602726991e-05
"2372","繁忙",3.09885342423303e-05
"2373","店面",9.2965602726991e-05
"2374","百貨公司",9.2965602726991e-05
"2375","亂",0
"2376","亂逛",0.000123954136969321
"2377","桔子",3.09885342423303e-05
"2378","市桂",3.09885342423303e-05
"2379","高知",9.2965602726991e-05
"2380","婚禮",3.09885342423303e-05
"2381","精緻",6.19770684846607e-05
"2382","一片",3.09885342423303e-05
"2383","他",0
"2384","出",0
"2385","外種",3.09885342423303e-05
"2386","失明",3.09885342423303e-05
"2387","在家",3.09885342423303e-05
"2388","老妻",3.09885342423303e-05
"2389","的笑",3.09885342423303e-05
"2390","好去處",3.09885342423303e-05
"2391","走走",3.09885342423303e-05
"2392","拍拍",3.09885342423303e-05
"2393","美國",0.000309885342423303
"2394","延期",9.2965602726991e-05
"2395","通知",9.2965602726991e-05
"2396","古堡",9.2965602726991e-05
"2397","惡靈",9.2965602726991e-05
"2398","伊根",9.2965602726991e-05
"2399","海產",3.09885342423303e-05
"2400","前線",0.000340873876665634
"2401","收據",6.19770684846607e-05
"2402","現貨",3.09885342423303e-05
"2403","富士山",0.000712736287573598
"2404","直島",6.19770684846607e-05
"2405","南瓜",3.09885342423303e-05
"2406","美麗",0.000340873876665634
"2407","宮浦港",3.09885342423303e-05
"2408","上網卡",0.000557793616361946
"2409","阿",0
"2410","附加",3.09885342423303e-05
"2411","聲討",3.09885342423303e-05
"2412","手織",3.09885342423303e-05
"2413","找食",3.09885342423303e-05
"2414","巷弄",0.000123954136969321
"2415","水手服",3.09885342423303e-05
"2416","王寺",3.09885342423303e-05
"2417","爺爺",9.2965602726991e-05
"2418","空間",0.000123954136969321
"2419","石窯",3.09885342423303e-05
"2420","宗像堂",3.09885342423303e-05
"2421","酵母",3.09885342423303e-05
"2422","自助遊",6.19770684846607e-05
"2423","雪具",6.19770684846607e-05
"2424","湯澤",9.2965602726991e-05
"2425","四",0
"2426","三年",6.19770684846607e-05
"2427","五二年",3.09885342423303e-05
"2428","阪",0
"2429","黑豚",3.09885342423303e-05
"2430","壽庵",3.09885342423303e-05
"2431","誘惑",3.09885342423303e-05
"2432","薩摩",6.19770684846607e-05
"2433","交流",9.2965602726991e-05
"2434","棒球",9.2965602726991e-05
"2435","賽",0
"2436","轉播",3.09885342423303e-05
"2437","八日",0.000123954136969321
"2438","列表",3.09885342423303e-05
"2439","雙人房",3.09885342423303e-05
"2440","不順",3.09885342423303e-05
"2441","候位",3.09885342423303e-05
"2442","市集",0.000278896808180973
"2443","東寺",0.000154942671211652
"2444","破銅爛鐵",3.09885342423303e-05
"2445","溫暖",6.19770684846607e-05
"2446","兩人",3.09885342423303e-05
"2447","加碼",3.09885342423303e-05
"2448","東南亞",3.09885342423303e-05
"2449","直飛",3.09885342423303e-05
"2450","愛台灣擬",3.09885342423303e-05
"2451","園祭",6.19770684846607e-05
"2452","塔卡",3.09885342423303e-05
"2453","上點",0.000154942671211652
"2454","有開",9.2965602726991e-05
"2455","出租",0.000123954136969321
"2456","逛逛",9.2965602726991e-05
"2457","可賞櫻",3.09885342423303e-05
"2458","面",0
"2459","箕",0
"2460","泉",0
"2461","斑鳩",0.000185931205453982
"2462","丁",0
"2463","思出",3.09885342423303e-05
"2464","女僕",6.19770684846607e-05
"2465","尾花",3.09885342423303e-05
"2466","鐮倉",9.2965602726991e-05
"2467","一蘭",6.19770684846607e-05
"2468","單軌",6.19770684846607e-05
"2469","一台",3.09885342423303e-05
"2470","多買",3.09885342423303e-05
"2471","托運",3.09885342423303e-05
"2472","卡通",3.09885342423303e-05
"2473","百元",9.2965602726991e-05
"2474","叉燒",0.000123954136969321
"2475","極",0
"2476","自",0
"2477","桌布",3.09885342423303e-05
"2478","製",0
"2479","天空",6.19770684846607e-05
"2480","別府",0.000185931205453982
"2481","清海莊",3.09885342423303e-05
"2482","湯房",3.09885342423303e-05
"2483","可用",0.000216919739696312
"2484","台幣換",9.2965602726991e-05
"2485","出租店",6.19770684846607e-05
"2486","四周",9.2965602726991e-05
"2487","自行車",9.2965602726991e-05
"2488","千",0
"2489","日前",9.2965602726991e-05
"2490","肉質",3.09885342423303e-05
"2491","很棒",3.09885342423303e-05
"2492","國產",0.000123954136969321
"2493","燒烤",6.19770684846607e-05
"2494","夜晚",9.2965602726991e-05
"2495","日券",0.000154942671211652
"2496","兌換券",0.000216919739696312
"2497","日航",0.000278896808180973
"2498","最早",9.2965602726991e-05
"2499","台館",3.09885342423303e-05
"2500","門一蘭屋",3.09885342423303e-05
"2501","爬山",6.19770684846607e-05
"2502","神秘",0.000123954136969321
"2503","遇到",0.000185931205453982
"2504","一些",0.000247908273938643
"2505","高",0
"2506","隨身行李",0.000185931205453982
"2507","大宮",9.2965602726991e-05
"2508","五條",6.19770684846607e-05
"2509","周邊",0.000216919739696312
"2510","文官",3.09885342423303e-05
"2511","網",0
"2512","雄飛",3.09885342423303e-05
